"ref_area","ref_area.label","source","source.label","indicator","indicator.label","sex","sex.label","classif1","classif1.label","classif2","classif2.label","time","obs_value","obs_status","obs_status.label","note_classif.label","note_indicator.label","note_source.label","ilo_sample_count","ACRO","freq_code","latest_period","best_source","MAPPING"
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2022",3.17507592773438,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",11,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_TOTAL","Nature of job: Total","2022",11764.8734689689,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",66825,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2022",10847.8880548303,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",62378,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2022",916.985414138555,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",4447,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_TOTAL","Nature of job: Total","2022",5774.51083319998,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",32062,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2022",5129.04510893035,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",28865,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2022",645.465724269628,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",3197,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_TOTAL","Nature of job: Total","2022",11.635166053772,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",44,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2022",9.85568079376221,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",37,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2022",1.77948526000977,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",7,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_TOTAL","Nature of job: Total","2022",5762.87566714621,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",32018,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2022",5119.18942813659,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",28828,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2022",643.686239009619,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",3190,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_TOTAL","Nature of job: Total","2022",6005.10297106552,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",34819,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2022",5730.40820526886,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",33558,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2022",274.694765796661,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",1261,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_TOTAL","Nature of job: Total","2022",3.10516924285889,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",12,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2022",1.70957857513428,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",8,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2022",,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",4,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_TOTAL","Nature of job: Total","2022",6001.99780182266,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",34807,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2022",5728.69862669373,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",33550,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2022",273.299175128937,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",1257,"IEA","m",1,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_TOTAL","Nature of job: Total","2021",11108.52947048,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",16798,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",10025.892829195,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",15011,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",1082.63664128494,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",1787,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_TOTAL","Nature of job: Total","2021",10.1423602600098,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",13,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",6.18225262451172,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",8,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",3.96010763549805,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",5,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_TOTAL","Nature of job: Total","2021",11098.38711022,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",16785,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",10019.7105765705,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",15003,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",1078.67653364944,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",1782,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_TOTAL","Nature of job: Total","2021",5447.86007964325,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",8098,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",4619.71652077866,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",6769,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",828.143558864594,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",1329,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_TOTAL","Nature of job: Total","2021",8.5480791015625,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",11,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",4.84547967529297,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",7,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",4,"IEA","m",,1,
"AGO","Angola","BA:13951","AGO - LFS - Employment Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_TOTAL","Nature of job: Total","2021",5439.31200054169,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",8087,"IEA","m",,1,
